TIME(2025/07/31 16:07:46.854),LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,SACCADE_MAG,SACCADE_DIR,BKID,BKDUR,BKPMIN,participant_id,Round_ID,Segment_ID,Interval_Start_s,Interval_End_s
1029.98438,0.41325,0.34738,8.5408,1.0,1,0.73444,0.28121,8.92452,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1030.0,0.41321,0.3472,8.74334,1.0,1,0.73445,0.28235,8.84196,1.0,1,3734.41528,113.03281,0,0.0,26,17,9,1,994,1255
1030.03125,0.41336,0.34755,8.46505,1.0,1,0.73461,0.28203,,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1030.03125,0.41336,0.34755,8.46505,1.0,1,0.73463,0.28161,8.35516,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1030.0625,0.41347,0.34754,8.34232,1.0,1,0.73513,0.28136,8.45373,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1030.0625,0.41311,0.34742,8.77435,1.0,1,0.73454,0.28201,8.18451,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1030.07812,0.41311,0.34742,8.77435,1.0,1,0.7345,0.28218,8.80149,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1030.09375,0.41301,0.34744,8.92502,1.0,1,0.73418,0.28079,,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1030.10938,0.41301,0.34744,8.92502,1.0,1,0.73423,0.28168,8.29586,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1030.14062,0.41301,0.34744,8.92502,1.0,1,0.73417,0.28164,8.13197,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1030.15625,0.41251,0.34699,8.45958,1.0,1,0.73348,0.281,,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1030.17188,0.41218,0.34696,8.50352,1.0,1,0.73309,0.28177,8.46765,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1030.1875,0.4119,0.34745,8.53054,1.0,1,0.73307,0.28179,8.41103,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1030.20312,0.41216,0.34715,8.41517,1.0,1,0.73308,0.28153,8.47552,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1030.21875,0.41218,0.34725,8.91461,1.0,1,0.73313,0.28102,8.88344,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1030.23438,0.41218,0.34725,8.91461,1.0,1,0.73313,0.28102,8.88344,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1030.25,0.4118,0.34737,8.77973,1.0,1,0.73293,0.28147,8.31383,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1030.26562,0.4117,0.34675,,1.0,1,0.73285,0.28079,,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1030.28125,0.4117,0.34675,,1.0,1,0.73285,0.28079,,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1030.29688,0.41135,0.34667,8.49161,1.0,1,0.73257,0.28117,8.69275,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.3125,0.4107,0.34706,8.71406,1.0,1,0.7318,0.28075,,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.32812,0.4108,0.34704,8.78411,1.0,1,0.73161,0.28031,8.52547,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.34375,0.40973,0.34804,8.50445,1.0,1,0.7313,0.28181,8.38955,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.35938,0.40962,0.34865,9.02041,1.0,1,0.73039,0.28184,7.57433,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.375,0.40965,0.34875,9.15663,1.0,1,0.73053,0.28196,7.7621,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.39062,0.40876,0.34786,8.46924,1.0,1,0.72994,0.28155,8.06924,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.40625,0.4084,0.34804,8.50445,1.0,1,0.72945,0.28112,8.26445,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.4375,0.4083,0.34789,8.21479,1.0,1,0.72962,0.28029,8.53093,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.45312,0.40804,0.3475,8.62331,1.0,1,0.72839,0.28115,7.92434,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.46875,0.40747,0.34817,8.08118,1.0,1,0.72789,0.28159,7.69417,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.5,0.40743,0.34828,8.1398,1.0,1,0.72789,0.28159,7.69417,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.5,0.407,0.34901,8.46497,1.0,1,0.72808,0.2805,8.19999,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.51562,0.40694,0.34902,8.62447,1.0,1,0.7281,0.28056,8.35184,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.53125,0.40694,0.34902,8.62447,1.0,1,0.72842,0.2814,8.96536,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.54688,0.40707,0.34853,8.09733,1.0,1,0.7279,0.28046,7.59265,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.5625,0.40702,0.34847,9.02301,1.0,1,0.72762,0.28188,7.55893,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.57812,0.40702,0.34847,9.02301,1.0,1,0.72781,0.28181,7.87882,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.59375,0.40696,0.34856,8.18154,1.0,1,0.7277,0.28134,7.35233,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.60938,0.40703,0.34827,8.34331,1.0,1,0.72814,0.27998,7.69138,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.625,0.40742,0.34766,8.54274,1.0,1,0.72839,0.27974,8.09999,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.64062,0.40788,0.34728,8.57748,1.0,1,0.72844,0.28038,7.2913,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.65625,0.4078,0.34734,8.55644,1.0,1,0.72886,0.27946,7.69771,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.67188,0.40778,0.34757,8.75775,1.0,1,0.72879,0.27971,7.79883,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.70312,0.40834,0.34678,8.53657,1.0,1,0.72866,0.28043,7.09017,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.70312,0.40839,0.34725,,1.0,1,0.72963,0.27999,7.98187,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.71875,0.40842,0.34726,8.04163,1.0,1,0.72944,0.27991,7.70509,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.73438,0.40868,0.34746,,1.0,1,0.7301,0.28025,7.51652,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.76562,0.40897,0.3469,8.10351,1.0,1,0.72985,0.27954,7.57314,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.78125,0.40902,0.34742,8.65547,1.0,1,0.72998,0.27948,7.83138,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.79688,0.40956,0.34714,8.90924,1.0,1,0.73064,0.27981,7.61459,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.8125,0.40974,0.34672,8.8357,1.0,1,0.73149,0.28102,7.52302,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.82812,0.40974,0.34672,8.8357,1.0,1,0.73149,0.28102,7.52302,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.84375,0.40976,0.34748,8.17445,1.0,1,0.73111,0.27932,7.37573,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.85938,0.40967,0.34756,8.19633,1.0,1,0.73165,0.281,7.67619,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1030.875,0.40967,0.34756,8.19633,1.0,1,0.7311,0.27971,6.50534,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1031.09375,0.41129,0.34707,,1.0,1,0.7329,0.28184,,1.0,1,0.0,0.0,0,0.11488,26,17,9,1,994,1255
1031.10938,0.41155,0.3459,8.38339,1.0,1,0.73313,0.28156,7.41739,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.125,0.41157,0.34598,8.50148,1.0,1,0.73287,0.28109,6.55715,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.14062,0.41074,0.34771,9.00162,1.0,1,0.73208,0.28229,6.46656,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.15625,0.41031,0.3471,,1.0,1,0.73139,0.28118,6.69275,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.17188,0.41026,0.34738,7.80484,1.0,1,0.73097,0.28092,,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.34375,0.40959,0.34925,8.50955,1.0,1,0.73064,0.28256,,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.35938,0.40959,0.34925,8.50955,1.0,1,0.73064,0.28256,,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.375,0.41059,0.34878,8.40831,1.0,1,0.73143,0.28186,6.70849,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.40625,0.41085,0.34871,7.99267,1.0,1,0.73224,0.28177,6.49558,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.42188,0.41077,0.34888,8.15852,1.0,1,0.73148,0.28238,,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.4375,0.41165,0.34839,7.83661,1.0,1,0.73298,0.28185,6.63841,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.45312,0.41283,0.3473,8.30853,1.0,1,0.73386,0.28137,6.88097,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.46875,0.41278,0.34761,8.66376,1.0,1,0.73382,0.28138,6.78666,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.48438,0.41364,0.3477,8.3342,1.0,1,0.73421,0.28126,,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.5,0.41354,0.34772,8.09756,1.0,1,0.7352,0.28146,6.4979,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.51562,0.41354,0.34772,8.09756,1.0,1,0.7352,0.28146,6.4979,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.53125,0.4145,0.34744,8.40981,1.0,1,0.73535,0.28141,,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.54688,0.41491,0.34693,8.57501,1.0,1,0.73609,0.27961,7.41052,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.5625,0.41495,0.34714,8.87812,1.0,1,0.73613,0.27959,7.9615,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.57812,0.41499,0.34678,8.53657,1.0,1,0.73677,0.27882,7.69265,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.59375,0.41499,0.34678,8.53657,1.0,1,0.73635,0.27996,7.33836,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.60938,0.41503,0.34663,8.58639,1.0,1,0.73677,0.28053,8.16436,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.625,0.41554,0.34781,8.57525,1.0,1,0.73809,0.28083,7.62642,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.64062,0.41589,0.34652,,1.0,1,0.73853,0.28171,7.06289,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.65625,0.41589,0.34652,,1.0,1,0.73733,0.28059,6.40181,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.67188,0.41543,0.34737,8.37779,1.0,1,0.73701,0.28094,6.43406,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.6875,0.41545,0.34711,8.05516,1.0,1,0.73688,0.27907,7.63771,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.71875,0.41547,0.34741,8.29448,1.0,1,0.73687,0.27924,7.75727,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.73438,0.41469,0.34755,8.47199,1.0,1,0.73626,0.28064,7.4378,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.75,0.41461,0.34744,8.69885,1.0,1,0.7362,0.27989,8.07908,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.76562,0.41461,0.34744,8.69885,1.0,1,0.73617,0.27976,7.46269,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.78125,0.41396,0.34708,,1.0,1,0.73497,0.28076,6.96868,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.79688,0.4135,0.34785,8.33076,1.0,1,0.73405,0.28088,6.77942,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.8125,0.41351,0.34802,8.53611,1.0,1,0.73474,0.2803,6.9581,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.82812,0.4128,0.34765,8.6237,1.0,1,0.73397,0.27971,6.61918,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.84375,0.41252,0.34771,8.35649,1.0,1,0.73371,0.27997,6.70674,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.85938,0.41231,0.34795,8.17794,1.0,1,0.73356,0.27951,,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.875,0.40913,0.3489,7.40464,1.0,1,0.73014,0.27892,7.70684,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.89062,0.40893,0.34874,7.66579,1.0,1,0.73045,0.2793,,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.90625,0.40883,0.3489,7.7084,1.0,1,0.7301,0.27817,8.55784,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.92188,0.40802,0.3496,7.81567,1.0,1,0.7293,0.2786,8.05774,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.9375,0.40801,0.3492,7.68144,1.0,1,0.72873,0.27915,7.9481,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.95312,0.40818,0.34911,7.78889,1.0,1,0.72873,0.27915,7.9481,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1031.96875,0.40794,0.35032,8.71892,1.0,1,0.72828,0.2793,7.48174,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.0,0.4072,0.35038,8.45039,1.0,1,0.72784,0.27866,8.17127,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.01562,0.4072,0.35038,8.45039,1.0,1,0.72784,0.27866,8.17127,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.01562,0.40667,0.35095,7.68705,1.0,1,0.72765,0.27933,7.32611,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.04688,0.40689,0.35082,7.8029,1.0,1,0.72746,0.27986,8.3489,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.0625,0.40653,0.35086,8.1052,1.0,1,0.7275,0.27986,8.23576,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.07812,0.40634,0.35129,7.66737,1.0,1,0.72725,0.28032,7.82398,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.09375,0.4065,0.35148,7.31205,1.0,1,0.72715,0.28074,8.44051,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.10938,0.4062,0.35152,7.09918,1.0,1,0.72709,0.28043,7.80341,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.125,0.40447,0.35503,7.42569,1.0,1,0.7274,0.28137,8.4533,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.14062,0.4064,0.35242,8.09636,1.0,1,0.72736,0.28117,8.45755,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.15625,0.4064,0.35242,8.09636,1.0,1,0.72736,0.28117,8.45755,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.17188,0.40618,0.35198,7.58897,1.0,1,0.72747,0.28137,8.46986,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.1875,0.40644,0.35212,7.84074,1.0,1,0.72749,0.28115,8.44873,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.20312,0.40628,0.35203,7.60415,1.0,1,0.72807,0.28165,8.51416,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.21875,0.40637,0.35186,7.22976,1.0,1,0.72734,0.2808,8.99637,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.23438,0.4065,0.35129,7.62215,1.0,1,0.7274,0.28036,8.93138,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.25,0.4065,0.35129,7.62215,1.0,1,0.7274,0.28036,8.93138,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.26562,0.40595,0.3512,7.80114,1.0,1,0.72725,0.27911,8.76258,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.28125,0.40588,0.35177,6.83806,1.0,1,0.72679,0.27919,8.47908,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.29688,0.40544,0.3525,,1.0,1,0.72679,0.27919,8.47908,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.32812,0.40533,0.35193,7.44298,1.0,1,0.72685,0.2789,8.37428,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.32812,0.40635,0.35164,7.24798,1.0,1,0.72687,0.27897,8.51768,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.35938,0.40603,0.3512,7.16754,1.0,1,0.72687,0.27897,8.51768,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.375,0.40561,0.3511,7.17612,1.0,1,0.72693,0.27906,8.70527,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.39062,0.40496,0.35124,7.14661,1.0,1,0.72693,0.27993,8.00166,1.0,1,0.0,0.0,0,0.0,26,17,9,1,994,1255
1032.40625,0.40496,0.35124,7.14661,1.0,1,0.72642,0.27962,7.9943,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1033.20312,0.39831,0.35689,6.99961,1.0,1,0.71836,0.28093,,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1033.21875,0.39816,0.35709,8.20292,1.0,1,0.71837,0.28138,8.49694,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1033.23438,0.39755,0.3566,,1.0,1,0.71825,0.28158,8.56625,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1033.25,0.3973,0.35712,7.28918,1.0,1,0.71855,0.28233,8.59736,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1033.26562,0.39789,0.35698,6.79121,1.0,1,0.71945,0.28172,8.70034,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1033.28125,0.39789,0.35644,6.90162,1.0,1,0.71889,0.28114,8.65099,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1033.29688,0.39832,0.35586,6.8434,1.0,1,0.71907,0.28181,8.09097,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1033.32812,0.39841,0.3553,7.67921,1.0,1,0.71885,0.28156,8.11049,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1033.34375,0.39896,0.35559,7.28637,1.0,1,0.71885,0.28156,8.11049,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1033.35938,0.39811,0.35606,,1.0,1,0.71852,0.2811,7.55937,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1033.375,0.39729,0.35508,7.41689,1.0,1,0.71865,0.2816,8.30688,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1033.39062,0.39715,0.35525,7.93485,1.0,1,0.7181,0.28099,7.99771,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1033.40625,0.39761,0.35579,7.68479,1.0,1,0.71753,0.28165,8.33836,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1033.42188,0.39609,0.35576,7.81056,1.0,1,0.71693,0.28145,8.15342,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1033.4375,0.39593,0.35562,7.27708,1.0,1,0.71706,0.28101,7.89908,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1033.45312,0.39543,0.35582,,1.0,1,0.71564,0.28085,,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1033.46875,0.39545,0.35488,,1.0,1,0.71483,0.28014,,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1033.48438,0.39611,0.35576,7.08402,1.0,1,0.71491,0.28018,,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1033.96875,0.39155,0.35869,8.04954,1.0,1,0.71135,0.28269,7.76524,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1033.98438,0.39129,0.35882,7.56907,1.0,1,0.71115,0.28294,7.7355,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1034.0,0.39046,0.35936,7.51012,1.0,1,0.71046,0.28312,,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1034.01562,0.39045,0.35884,8.07035,1.0,1,0.70989,0.28317,7.64974,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1034.03125,0.39021,0.35908,7.79635,1.0,1,0.70983,0.28323,8.20898,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1034.04688,0.3904,0.35929,7.27585,1.0,1,0.70938,0.2842,7.96911,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1034.0625,0.38958,0.36032,7.18713,1.0,1,0.70991,0.28386,8.27653,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1034.07812,0.38958,0.36032,7.18713,1.0,1,0.70999,0.28336,8.15662,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1034.09375,0.39069,0.35929,7.61279,1.0,1,0.71019,0.28283,7.81293,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1034.10938,0.39073,0.35871,7.87332,1.0,1,0.71103,0.28317,8.62662,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1034.125,0.39099,0.35916,8.34432,1.0,1,0.711,0.28298,8.0,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1034.14062,0.39192,0.35892,8.37998,1.0,1,0.71171,0.28272,7.68599,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1034.15625,0.39207,0.35885,8.17036,1.0,1,0.71142,0.28245,7.88287,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1034.17188,0.3921,0.359,8.40288,1.0,1,0.71144,0.28237,7.88722,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1034.20312,0.39249,0.35845,8.43461,1.0,1,0.71192,0.28363,7.46132,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1034.20312,0.39272,0.35766,7.61708,1.0,1,0.71242,0.28157,8.55456,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1034.21875,0.39272,0.35802,7.71876,1.0,1,0.71237,0.28135,8.22142,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1034.23438,0.39299,0.35785,7.19859,1.0,1,0.71213,0.28288,,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1034.25,0.39264,0.35836,6.79566,1.0,1,0.71231,0.28347,,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1034.28125,0.39264,0.35836,6.79566,1.0,1,0.71244,0.28361,,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.3125,0.3898,0.35372,8.05,1.0,1,0.71067,0.28037,,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.32812,0.39052,0.35368,8.78356,1.0,1,0.7106,0.28059,,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.34375,0.39052,0.35368,8.78356,1.0,1,0.71046,0.28074,,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.35938,0.39078,0.3547,8.66129,1.0,1,0.71178,0.27992,7.47641,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.375,0.39089,0.35448,8.38396,1.0,1,0.71213,0.28004,7.47698,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.39062,0.39072,0.35433,8.1105,1.0,1,0.71213,0.28004,7.47698,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.40625,0.39145,0.35511,8.3505,1.0,1,0.71211,0.28043,7.88384,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.42188,0.39085,0.35523,7.41243,1.0,1,0.71278,0.28144,7.96478,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.4375,0.39085,0.35523,7.41243,1.0,1,0.71329,0.28154,8.45988,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.45312,0.39129,0.35491,7.82286,1.0,1,0.71349,0.27909,7.91679,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.46875,0.39181,0.35375,8.31561,1.0,1,0.71346,0.27918,7.83698,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.48438,0.39185,0.35275,8.36762,1.0,1,0.71346,0.27918,7.83698,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.51562,0.39259,0.35288,7.5639,1.0,1,0.71422,0.28019,8.04194,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.53125,0.39305,0.35323,8.25194,1.0,1,0.71367,0.27978,7.85073,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.54688,0.39287,0.35306,7.98709,1.0,1,0.71379,0.27971,8.23563,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.5625,0.39358,0.35292,8.39948,1.0,1,0.71518,0.28072,8.71238,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.57812,0.3944,0.35249,8.71715,1.0,1,0.71555,0.28047,8.81375,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.60938,0.39467,0.35247,8.7737,1.0,1,0.71577,0.28033,8.6043,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.60938,0.39477,0.35181,7.87362,1.0,1,0.71515,0.27981,7.669,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.625,0.3943,0.35144,7.81996,1.0,1,0.71521,0.2798,7.93289,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.64062,0.39434,0.35111,7.44137,1.0,1,0.71559,0.27926,8.31457,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.65625,0.3942,0.3505,7.77153,1.0,1,0.71501,0.27975,7.60193,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
1036.67188,0.3939,0.35119,7.61692,1.0,1,0.71543,0.27951,8.16469,1.0,1,0.0,0.0,0,0.0,25,17,9,1,994,1255
