timestep,score,total_score,n_orders,n_objects,n_messages,human_action,ai_action,has_assigned_tasks,n_assigned_tasks,messages,assigned_tasks,round_id,participant_id,team_player,subjective_cognitive_load,can_switch,Current_Mode,Switch_Attempt,n_human_message,n_ai_message,avg_lpcx,std_lpcx,count_lpcx,avg_lpcy,std_lpcy,count_lpcy,avg_lpd,std_lpd,count_lpd,avg_lps,std_lps,count_lps,avg_lpv,std_lpv,count_lpv,avg_rpcx,std_rpcx,count_rpcx,avg_rpcy,std_rpcy,count_rpcy,avg_rpd,std_rpd,count_rpd,avg_rps,std_rps,count_rps,avg_rpv,std_rpv,count_rpv,avg_saccade_mag,std_saccade_mag,count_saccade_mag,avg_saccade_dir,std_saccade_dir,count_saccade_dir,avg_bkid,std_bkid,count_bkid,avg_bkdur,std_bkdur,count_bkdur,avg_bkpmin,std_bkpmin,count_bkpmin,total_samples,window_start,window_end,real_timestamp,has_eye_data
1049,0.0,200.0,4,14,0,0,3,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.15558799999999995,0.0006265802878664938,15,0.3353213333333333,0.0007971723838190872,15,19.10254923076923,0.2694774058389545,13,0.814798,0.014261420085571538,15,1.0,0.0,15,0.5350759999999999,0.000649843937308899,15,0.28385999999999995,0.0014596574940718256,15,21.055309333333337,0.2716606233747926,15,0.8156786666666668,0.015157635448213963,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11.0,0.0,15,15,2143.59375,2143.82812,2143.7089241034196,True
1050,0.0,200.0,4,14,0,4,1,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.15511066666666667,0.0005660826121773437,15,0.3325513333333333,0.0016443533973079189,15,19.596322666666666,0.1672895909778122,15,0.8023100000000001,1.1491900087240784e-16,15,1.0,0.0,15,0.534782,0.0004936048159061024,15,0.279464,0.0021977059467934816,15,21.670532666666666,0.18145915445421354,15,0.8023100000000001,1.1491900087240784e-16,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11.0,0.0,15,15,2143.92188,2144.15625,2144.0375312760634,True
1051,0.0,200.0,4,14,0,0,1,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.16458,0.0024888695081444947,15,0.33167599999999997,0.0011572430291738292,15,19.59907384615385,0.5226142009573671,13,0.8023100000000001,1.1491900087240784e-16,15,1.0,0.0,15,0.5435239999999998,0.0025446352531214756,15,0.278924,0.002247470959608985,15,21.63277666666667,0.3005344271107517,12,0.8023100000000001,1.1491900087240784e-16,15,1.0,0.0,15,317.99631,,1,127.15848,,1,0.0,0.0,0,0.0,0.0,0,11.0,0.0,15,15,2144.25,2144.48438,2144.3661384487073,True
1052,0.0,200.0,4,14,0,2,1,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.15693733333333332,0.004323975463566349,15,0.34357200000000004,0.004376851771373058,15,19.523647692307694,1.05316251194639,13,0.7834153333333334,0.015800201113849627,15,1.0,0.0,15,0.5364333333333333,0.004444069349251011,15,0.28862933333333335,0.0028873157743745975,15,22.15442,0.31543413350780203,12,0.7818633333333334,0.016956778529403454,15,1.0,0.0,15,149.70717,,1,162.0327,,1,0.0,0.0,0,0.0,0.0,0,10.066666666666666,0.2581988897471611,15,15,2144.57812,2144.8125,2144.694745621351,True
1053,0.0,200.0,4,14,0,0,1,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.13287600000000002,0.006249893484806647,15,0.35880266666666666,0.0024193460352118354,15,19.304446666666667,1.034234885732766,15,0.760356,0.03200912298526334,15,1.0,0.0,15,0.5109073333333334,0.0062950257762625205,15,0.29611666666666664,0.000452653551952525,15,22.401315000000004,0.370017968373471,14,0.7593220000000002,0.033425303973401425,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,2144.90625,2145.14062,2145.023352793995,True
1054,0.0,200.0,4,14,0,5,1,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.10929733333333333,0.004521026221472079,15,0.372012,0.004061523640915358,15,18.467208571428568,0.6777680893236967,14,0.7610113333333332,0.011777174574250884,15,1.0,0.0,15,0.486012,0.005266974192347736,15,0.2956046666666667,0.000978824854219635,15,22.061135,0.34484734089047453,14,0.7598473333333332,0.010735249326179553,15,1.0,0.0,15,1488.8661149999998,934.645449009835,2,114.56242999999999,97.59610830516654,2,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,2145.23438,2145.46875,2145.351959966639,True
1055,25.0,225.0,3,14,0,0,1,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.09797199999999999,0.0025113462525107916,15,0.3844753333333333,0.00384176831804364,15,18.567557333333333,0.6582269089484334,15,0.7551299999999999,1.1491900087240784e-16,15,1.0,0.0,15,0.47018800000000005,0.003880556292963305,15,0.2986606666666667,0.002456907076173693,15,21.877228666666664,0.3483310286795482,15,0.7551299999999999,1.1491900087240784e-16,15,1.0,0.0,15,566.09851,0.6402144796862902,2,243.99982,125.70989610768436,2,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,2145.5625,2145.79688,2145.6805671392826,True
1056,0.0,225.0,4,14,0,1,4,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.08965666666666668,0.0013077060977510337,15,0.39567599999999997,0.0009292915888691015,15,17.793794666666667,0.23872163615710196,15,0.7897486666666668,0.018884323380089878,15,1.0,0.0,15,0.45707,0.0010152761763607564,15,0.3057513333333334,0.00128850337693812,15,20.561115333333337,0.3277263056678043,15,0.7913006666666668,0.018091046904345747,15,1.0,0.0,15,192.47943,,1,27.46607,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,2145.89062,2146.125,2146.0091743119265,True
1057,0.0,225.0,4,14,0,1,4,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.10685666666666667,0.006976185681779596,15,0.3796693333333333,0.007304042390217569,15,17.70971833333334,0.1348624722325172,6,0.8023100000000001,1.1491900087240784e-16,15,1.0,0.0,15,0.47453399999999996,0.007625685730289636,15,0.2972093333333333,0.005810216945380009,15,19.53855533333334,1.0356833711327766,15,0.8023100000000001,1.1491900087240784e-16,15,1.0,0.0,15,1649.77222,,1,129.40723,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,2146.21875,2146.45312,2146.3377814845703,True
1058,0.0,225.0,4,14,0,1,1,False,0,[],[],9,8,1,8,True,0.0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,,2146.666388657214,False
1059,0.0,225.0,4,14,0,0,5,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.160578,0.001834783755261481,15,0.312036,0.0013944573957534278,15,18.08355142857143,0.3015295830583465,14,0.8353413333333334,0.02294807613058747,15,1.0,0.0,15,0.5369480000000001,0.0017872013236981937,15,0.24680933333333333,0.002014314724546247,15,18.627232,1.3691146748235308,15,0.8388593333333334,0.01823130254208274,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11.0,0.0,15,15,2146.875,2147.10938,2146.9949958298585,True
1060,0.0,225.0,4,14,0,1,4,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.144676,0.004367401646615196,15,0.3294773333333333,0.005771023017339886,15,17.823743999999998,0.38163396995775173,15,0.8170353333333334,0.029810810806691936,15,1.0,0.0,15,0.5197973333333333,0.004628568841857007,15,0.2587553333333334,0.005077817116307619,15,17.933252,1.4006348928952024,10,0.813768,0.026075153526462166,15,1.0,0.0,15,1951.65906,,1,313.90741,,1,0.0,0.0,0,0.0,0.0,0,11.0,0.0,15,15,2147.20312,2147.4375,2147.323603002502,True
1061,0.0,225.0,4,14,0,0,2,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.13445800000000002,0.0001689547699406971,15,0.33874466666666675,0.001541139961506547,15,17.702344666666665,0.19610206278024336,15,0.8023100000000001,1.1491900087240784e-16,15,1.0,0.0,15,0.508644,0.0003177555214761361,15,0.2637486666666667,0.002446603671175516,15,19.917175333333333,0.6155130822662928,15,0.8023100000000001,1.1491900087240784e-16,15,1.0,0.0,15,61.11765,,1,10.29128,,1,0.0,0.0,0,0.0,0.0,0,11.0,0.0,15,15,2147.53125,2147.76562,2147.652210175146,True
1062,0.0,225.0,4,14,0,0,2,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.14066666666666666,0.003395271221370494,15,0.3238486666666667,0.006586674715630326,15,18.05273928571429,0.3262333729913246,14,0.8400373333333334,0.04901863223986026,15,1.0,0.0,15,0.5168746666666667,0.004277345416204289,15,0.24769866666666662,0.007270049976902951,15,19.992392,1.3441193442027386,15,0.8433039999999999,0.05037479242069959,15,1.0,0.0,15,1733.97119,,1,310.85443,,1,0.0,0.0,0,0.0,0.0,0,11.0,0.0,15,15,2147.85938,2148.09375,2147.98081734779,True
1063,0.0,225.0,4,14,0,0,2,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.15891785714285714,0.002435380806019803,14,0.2792007142857143,0.00822762276563689,14,18.44073454545455,0.31126334770941516,11,0.8401835714285715,0.06406483670195649,14,1.0,0.0,14,0.5402042857142857,0.0035366970995020833,14,0.20643285714285714,0.008328745799543088,14,17.747913,0.2665298127602248,10,0.8362657142857143,0.06803217052522745,14,1.0,0.0,14,1363.32617,,1,154.62871,,1,0.0,0.0,0,0.0,0.0,0,11.0,0.0,14,14,2148.1875,2148.42188,2148.309424520434,True
1064,0.0,225.0,4,14,0,0,2,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.153946,0.003409953497797716,15,0.26919133333333334,0.0020425644478962116,15,19.449488666666664,0.7653062643605659,15,0.7551299999999999,1.1491900087240784e-16,15,1.0,0.0,15,0.540514,0.0035293500008601333,15,0.19399066666666667,0.004138613409389782,15,19.682493333333333,1.3657578209324281,15,0.7551299999999999,1.1491900087240784e-16,15,1.0,0.0,15,1457.65601,,1,337.57397,,1,0.0,0.0,0,0.0,0.0,0,11.0,0.0,15,15,2148.51562,2148.75,2148.6380316930777,True
1065,0.0,225.0,4,14,0,0,2,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.13051600000000002,0.004476720419490779,15,0.2604886666666667,0.0009009032504473873,15,20.171427333333334,0.3139176796201436,15,0.7551299999999999,1.1491900087240784e-16,15,1.0,0.0,15,0.5145266666666667,0.00510120947376582,15,0.17238666666666663,0.0017039771404681707,15,21.936912,0.8888794820864557,15,0.7551299999999999,1.1491900087240784e-16,15,1.0,0.0,15,1733.88013,,1,159.54834,,1,0.0,0.0,0,0.0,0.0,0,11.0,0.0,15,15,2148.84375,2149.07812,2148.9666388657215,True
1066,0.0,225.0,4,14,0,0,3,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.154556,0.005486721373331384,15,0.23957866666666663,0.0048695685738305485,15,20.433363636363637,0.20643006502313213,11,0.8424033333333332,0.027447300587194513,15,1.0,0.0,15,0.5397,0.006001510524145465,15,0.16604333333333335,0.004092379096157475,15,19.863185333333337,1.580847240712879,15,0.8457146666666664,0.022905411982656793,15,1.0,0.0,15,1741.54602,,1,342.71896,,1,0.0,0.0,0,0.0,0.0,0,11.0,0.0,15,15,2149.17188,2149.40625,2149.2952460383653,True
1067,0.0,225.0,4,14,0,0,3,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.17233600000000002,0.005557621279442698,15,0.24722599999999997,0.0034248749716491206,15,20.19421923076923,0.4298326197576123,13,0.8557799999999998,2.298380017448157e-16,15,1.0,0.0,15,0.5614126666666668,0.006421521255753597,15,0.17256600000000002,0.0023525269089094097,15,20.838408000000005,1.9529161666382775,15,0.8557799999999998,2.298380017448157e-16,15,1.0,0.0,15,181.98581,,1,330.61554,,1,0.0,0.0,0,0.0,0.0,0,11.0,0.0,15,15,2149.5,2149.73438,2149.623853211009,True
1068,0.0,225.0,4,14,0,0,3,False,0,[],[],9,8,1,8,True,0.0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,,2149.952460383653,False
1069,0.0,225.0,4,14,0,0,5,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.092805,0.00033234018715767605,2,0.309675,0.0011384419177103418,2,20.526980000000002,0.33847787401837703,2,0.85578,0.0,2,1.0,0.0,2,0.47312,4.2426406871196026e-05,2,0.214435,0.0008555992052357343,2,22.39412,0.2539786136665831,2,0.85578,0.0,2,1.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.55862,,1,11.0,0.0,2,2,2150.375,2150.39062,2150.281067556297,True
1070,0.0,225.0,4,14,0,1,1,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.09504333333333331,0.0005380874419999932,15,0.3082520000000001,0.0029723179987535524,15,19.646868666666663,0.7168183103814357,15,0.7674273333333335,0.028458940715821907,15,1.0,0.0,15,0.4732960000000001,0.0012970505001733794,15,0.21786866666666663,0.002745195456654789,15,21.66313266666667,0.6142326832080434,15,0.7696273333333334,0.029239391596823285,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11.0,0.0,15,15,2150.5,2150.73438,2150.6096747289407,True
1071,0.0,225.0,4,14,0,4,1,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.10954666666666668,0.0066842765039271355,15,0.3241853333333333,0.0020521029863695113,15,18.830683571428573,0.3860434834735815,14,0.7714200000000001,0.028585613264617678,15,1.0,0.0,15,0.48591399999999996,0.0066161963608794335,15,0.230992,0.0018524007588609363,15,18.640935333333335,1.5304033771706196,15,0.7721966666666666,0.02757087248390609,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11.0,0.0,15,15,2150.84375,2151.0625,2150.9382819015846,True
1072,0.0,225.0,4,14,0,0,4,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.14106333333333335,0.007268098264398493,15,0.3146253333333334,0.0023708433299647006,15,18.90706,0.28331779727013257,13,0.7547393333333334,0.04156548180997349,15,1.0,0.0,15,0.51777,0.007894823801526096,15,0.227086,0.0011458172379821923,15,17.593335333333332,1.1798945408919677,15,0.7518086666666669,0.04165369849239365,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11.0,0.0,15,15,2151.17188,2151.39062,2151.2668890742284,True
1073,0.0,225.0,4,14,0,4,5,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.157930625,0.0012297504828216157,16,0.311685,0.00040176278241436296,16,18.600331875,0.2637780903011403,16,0.80236625,0.06441258819775318,16,1.0,0.0,16,0.5363575,0.001387441290049179,16,0.23185375,0.0007143096900738056,16,17.16927875,0.2656753502020842,16,0.806764375,0.06360183676265438,16,1.0,0.0,16,48.9814,,1,79.54356,,1,0.0,0.0,0,0.0,0.0,0,11.0,0.0,16,16,2151.48438,2151.71875,2151.5954962468722,True
1074,0.0,225.0,4,14,0,5,2,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.154278125,0.002252205493140742,16,0.306460625,0.0015566908010263287,16,19.4686875,0.32022185718654494,16,0.80231,0.0,16,1.0,0.0,16,0.534821875,0.0018883474918563058,16,0.23130562500000001,0.00104661338770978,16,21.049475625,1.12467680523173,16,0.80231,0.0,16,1.0,0.0,16,274.81842,,1,131.35379,,1,0.0,0.0,0,0.0,0.0,0,11.0,0.0,16,16,2151.8125,2152.04688,2151.924103419516,True
1075,0.0,225.0,4,14,0,0,2,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.146856875,0.0009860136493308148,16,0.30610125,0.001126143122934802,16,19.562619375,0.31194848706089817,16,0.849118125,0.014197772697973898,16,1.0,0.0,16,0.528026875,0.0009619405300398362,16,0.22689562500000002,0.0007200645225718811,16,18.77891875,0.20076324639983228,16,0.8507668749999999,0.011831291120724459,16,1.0,0.0,16,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11.0,0.0,16,16,2152.14062,2152.375,2152.25271059216,True
1076,0.0,225.0,4,14,0,0,3,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.14484444444444444,0.0009858766544440431,9,0.30916,0.0010470912090166813,9,19.89647875,0.42657096463501004,8,0.85578,0.0,9,1.0,0.0,9,0.5262966666666666,0.000608522801544855,9,0.23097666666666664,0.002875912898541959,9,20.623741250000002,1.8302485463723814,8,0.85578,0.0,9,1.0,0.0,9,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11.0,0.0,9,9,2152.46875,2152.59375,2152.581317764804,True
1077,0.0,225.0,4,14,0,0,0,False,0,[],[],9,8,1,8,True,0.0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,,2152.9099249374476,False
1078,0.0,225.0,4,14,0,1,0,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.12609499999999998,0.0005223809129187437,12,0.320615,0.0009649258096775262,12,20.06840833333333,0.35112708416374494,12,0.7202016666666666,0.01253901027943907,12,1.0,0.0,12,0.5076425,0.0006704967629235055,12,0.23240333333333332,0.0013679336329816697,12,22.611085000000003,0.22321206966796092,12,0.7219266666666666,0.014714511287305545,12,1.0,0.0,12,267.25977,,1,291.87823,,1,0.0,0.0,0,0.0,0.0,0,12.0,0.0,12,12,2153.1875,2153.35938,2153.238532110092,True
1079,0.0,225.0,4,14,0,5,0,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.1260325,0.0004563551248753538,16,0.33173437499999997,0.005381651504572425,16,19.73179875,0.6835758093523107,16,0.714491875,0.004040185175211653,16,1.0,0.0,16,0.5061481250000001,0.0005542588895693756,16,0.24471,0.0058581783289119276,16,22.2679125,0.7246138796490166,16,0.7138450000000001,0.0026200000000000116,16,1.0,0.0,16,940.27844,,1,160.68013,,1,0.0,0.0,0,0.0,0.0,0,12.0,0.0,16,16,2153.45312,2153.6875,2153.5671392827358,True
1080,0.0,225.0,4,14,0,3,0,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.120180625,0.0027754098045754136,16,0.350989375,0.0043496796337968045,16,19.40784375,0.2499427124462724,16,0.752193125,0.007384157563098629,16,1.0,0.0,16,0.498019375,0.003327596667766891,16,0.26524875000000003,0.00443094252576883,16,22.333523125,0.3932820375035153,16,0.7531637499999999,0.005703348577809341,16,1.0,0.0,16,1635.0105,,1,335.22659,,1,0.0,0.0,0,0.0,0.0,0,12.0,0.0,16,16,2153.78125,2154.01562,2153.8957464553796,True
1081,0.0,225.0,4,14,0,3,0,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.11997733333333335,0.0031567127265709895,15,0.3534926666666667,0.0027680226740056657,15,18.225048,1.0412667201552426,15,0.7551299999999999,1.1491900087240784e-16,15,1.0,0.0,15,0.49664,0.00340395987889736,15,0.26895066666666667,0.0021433467377200595,15,21.212998666666667,1.3524752551624255,15,0.7551299999999999,1.1491900087240784e-16,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12.0,0.0,15,15,2154.10938,2154.32812,2154.2243536280234,True
1082,0.0,225.0,4,14,0,3,0,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.13976999999999998,0.004608013206826309,15,0.34920066666666666,0.0008443295452324228,15,16.2285975,1.0979886078757828,4,0.7551299999999999,1.1491900087240784e-16,15,1.0,0.0,15,0.5193013333333333,0.005296780513625588,15,0.26942666666666665,0.001279585126217911,15,18.719250999999996,1.4491206721890195,10,0.7551299999999999,1.1491900087240784e-16,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12.0,0.0,15,15,2154.4375,2154.67188,2154.5529608006673,True
1083,0.0,225.0,4,14,0,0,0,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.15824133333333334,0.0006258693002156108,15,0.34269866666666676,0.001140312404980483,15,18.14891066666667,0.35437153824898554,15,0.7551299999999999,1.1491900087240784e-16,15,1.0,0.0,15,0.5398126666666667,0.000744229867203733,15,0.26676533333333335,0.0013233392107342254,15,19.149644000000002,1.6105094468202117,15,0.7551299999999999,1.1491900087240784e-16,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12.0,0.0,15,15,2154.76562,2155.0,2154.881567973311,True
1084,0.0,225.0,4,14,0,3,0,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.145758,0.0033756823648814216,15,0.3423213333333333,0.001367880877576001,15,17.703482499999996,1.1489021794986802,12,0.7610173333333333,0.01155701052958561,15,1.0,0.0,15,0.5274006666666667,0.003779815692155722,15,0.26483266666666666,0.0005243971595578888,15,21.138410666666665,0.9573441985548707,15,0.7603713333333333,0.013492201380621275,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12.0,0.0,15,15,2155.09375,2155.32812,2155.210175145955,True
1085,0.0,225.0,4,14,0,5,0,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.13701533333333332,0.0003017536049415759,15,0.34215133333333336,0.0011516935769718066,15,15.778595000000001,0.7820530114349311,10,0.7357053333333332,0.018265395020039807,15,1.0,0.0,15,0.5176506666666667,0.000279220002012417,15,0.2623446666666667,0.0015162353128091723,15,20.33661,0.30184782367468294,8,0.7357779999999999,0.018767674032000557,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12.0,0.0,15,15,2155.42188,2155.65625,2155.538782318599,True
1086,0.0,225.0,4,14,0,5,0,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.13581533333333334,0.0007769617260904958,15,0.34437133333333336,0.0012363590940838436,15,16.657301999999998,0.6296807615677733,15,0.7131900000000002,2.298380017448157e-16,15,1.0,0.0,15,0.5170600000000001,0.0007186495271390218,15,0.265036,0.0008562025795002366,15,21.118373333333334,0.15303920588560072,15,0.7131900000000002,2.298380017448157e-16,15,1.0,0.0,15,296.48502,,1,211.95445,,1,0.0,0.0,0,0.0,0.0,0,12.0,0.0,15,15,2155.75,2155.98438,2155.8673894912426,True
1087,0.0,225.0,4,14,0,5,0,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.1377993333333333,0.0012579658561495607,15,0.343244,0.0007829960773483271,15,16.728216,0.8171064540175551,15,0.7131900000000002,2.298380017448157e-16,15,1.0,0.0,15,0.5189659999999999,0.001214406380559191,15,0.2652953333333333,0.0005990452721583262,15,21.007834666666668,0.2940547725185777,15,0.7131900000000002,2.298380017448157e-16,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12.0,0.0,15,15,2156.07812,2156.3125,2156.1959966638865,True
1088,0.0,225.0,4,14,0,5,0,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.13727799999999998,0.001288216929380629,15,0.34652733333333335,0.0007331874313733201,15,18.543317857142853,0.304738777926239,14,0.7060246666666667,0.02457512269019413,15,1.0,0.0,15,0.5179553333333333,0.001471898029594383,15,0.26879933333333333,0.0007082923797684788,15,21.765883846153844,0.25412096917736055,13,0.7041006666666668,0.02564023218823625,15,1.0,0.0,15,24.96342,,1,324.53818,,1,0.0,0.0,0,0.0,0.0,0,12.0,0.0,15,15,2156.40625,2156.64062,2156.5246038365303,True
1089,-10.0,215.0,4,14,0,5,0,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.1284793333333333,0.002306575899673014,15,0.35130133333333335,0.0007883062010834706,15,18.387419333333337,0.805428573267201,15,0.7411613333333331,0.022567098005303026,15,1.0,0.0,15,0.5084506666666666,0.002592752168936277,15,0.2726186666666666,0.0005081741358835121,15,21.590504666666668,0.3384348435891876,15,0.7434673333333331,0.02038465475606121,15,1.0,0.0,15,1725.34473,,1,307.01987,,1,0.0,0.0,0,0.0,0.0,0,12.0,0.0,15,15,2156.73438,2156.96875,2156.853211009174,True
1090,0.0,215.0,4,14,0,5,0,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.12337133333333333,0.0005535194752886378,15,0.3533773333333333,0.0010206963076160008,15,17.588404,0.42059477871563894,15,0.7339040000000001,0.03185052114397589,15,1.0,0.0,15,0.502852,0.0005926960194134652,15,0.2719713333333333,0.0007539123354368254,15,21.092771333333335,0.4826983935701857,15,0.7312893333333335,0.03374931924533898,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12.0,0.0,15,15,2157.0625,2157.29688,2157.181818181818,True
1091,0.0,215.0,4,14,0,5,0,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.12940333333333334,0.002248601681892445,15,0.3457093333333333,0.001234766991707154,15,15.729326666666667,0.237609958385185,15,0.7119473333333334,0.0037278267638065398,15,1.0,0.0,15,0.5101173333333333,0.0025868084767214903,15,0.268242,0.0006506172893052071,15,20.056030769230766,0.1504261902873261,13,0.7125646666666668,0.002421905585828357,15,1.0,0.0,15,2916.63623,,1,128.70413,,1,0.0,0.0,0,0.0,0.0,0,12.0,0.0,15,15,2157.39062,2157.625,2157.510425354462,True
1092,0.0,215.0,4,14,0,5,0,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.13227533333333336,0.0007379979352145571,15,0.34511600000000003,0.0006230661510396962,15,16.351752307692305,0.5250983009423704,13,0.7131900000000002,2.298380017448157e-16,15,1.0,0.0,15,0.5127906666666666,0.0007044295226500291,15,0.26862,0.000813747942722882,15,20.569277857142854,0.3083395387999446,14,0.7131900000000002,2.298380017448157e-16,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12.0,0.0,15,15,2157.71875,2157.95312,2157.8390325271057,True
1093,0.0,215.0,4,14,0,5,0,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.130556,0.00041772855164226634,15,0.34414399999999995,0.0009369464079810329,15,16.217826,0.20940667559286924,15,0.7131900000000002,2.298380017448157e-16,15,1.0,0.0,15,0.5113866666666667,0.0004852490769354152,15,0.26807400000000003,0.0007215142806229573,15,21.062414,0.22310955431293014,15,0.7131900000000002,2.298380017448157e-16,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12.0,0.0,15,15,2158.04688,2158.28125,2158.16763969975,True
1094,0.0,215.0,4,14,0,5,0,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.13434666666666667,0.0011851019646708322,15,0.3390826666666667,0.0014013027951907948,15,15.676103333333332,0.275215763169499,12,0.7131900000000002,2.298380017448157e-16,15,1.0,0.0,15,0.515028,0.0010179124295762079,15,0.2649313333333333,0.0009476653015751522,15,21.015776,0.24868697380441915,15,0.7131900000000002,2.298380017448157e-16,15,1.0,0.0,15,50.70168,,1,124.08728,,1,0.0,0.0,0,0.0,0.0,0,11.0,0.0,15,15,2158.375,2158.60938,2158.496246872394,True
1095,0.0,215.0,4,14,0,0,0,False,0,[],[],9,8,1,8,True,0.0,0,0,0,0.13954333333333332,0.0011736126561462516,15,0.3327726666666667,0.0018220101405812606,15,15.765253999999999,0.5758482696583984,15,0.7006640000000001,0.016322229277014464,15,1.0,0.0,15,0.5205493333333333,0.0013100570689132372,15,0.2611626666666667,0.0012802481158335106,15,19.576767333333336,1.502661175921223,15,0.6994300000000001,0.016957343963183432,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11.0,0.0,15,15,2158.70312,2158.9375,2158.8248540450377,True
